2018-09-13 07:35:00,6377.5,6378.5,6377.5,6378.5,1605223
2018-09-13 07:40:00,6378.5,6378.5,6378.0,6378.5,520610
2018-09-13 07:45:00,6378.5,6381.0,6378.0,6381.0,2170953
2018-09-13 07:50:00,6381.0,6381.0,6378.5,6379.0,1940475
2018-09-13 07:55:00,6379.0,6379.5,6377.5,6377.5,2045940
2018-09-13 08:00:00,6377.5,6378.0,6377.5,6378.0,1024081
2018-09-13 08:05:00,6378.0,6378.0,6377.5,6377.5,452111
2018-09-13 08:10:00,6377.5,6378.0,6377.5,6378.0,1047452
2018-09-13 08:15:00,6378.0,6383.5,6378.0,6383.5,3997433
2018-09-13 08:20:00,6383.5,6385.0,6382.0,6382.0,3988865
2018-09-13 08:25:00,6382.0,6387.0,6382.0,6386.5,2155168
2018-09-13 08:30:00,6386.5,6389.0,6386.5,6389.0,3359979
2018-09-13 08:35:00,6389.0,6389.5,6386.5,6389.0,7650561
2018-09-13 08:40:00,6389.0,6425.0,6389.0,6410.0,50176026
2018-09-13 08:45:00,6410.0,6410.0,6396.5,6399.0,20461577
2018-09-13 08:50:00,6399.0,6399.5,6398.5,6399.0,3609787
2018-09-13 08:55:00,6399.0,6407.5,6399.0,6405.0,8597033
2018-09-13 09:00:00,6405.0,6417.0,6404.5,6407.0,18371239
2018-09-13 09:05:00,6407.0,6407.5,6401.0,6404.0,14158559
2018-09-13 09:10:00,6404.0,6410.0,6401.0,6401.5,10256804
2018-09-13 09:15:00,6401.5,6409.5,6401.0,6409.5,6153295
2018-09-13 09:20:00,6409.5,6416.5,6409.0,6409.0,13248100
2018-09-13 09:25:00,6409.0,6416.5,6409.0,6412.5,7642772
2018-09-13 09:30:00,6412.5,6413.0,6409.5,6411.5,6917614
2018-09-13 09:35:00,6411.5,6495.0,6404.5,6429.5,88446385
2018-09-13 09:40:00,6429.5,6432.5,6425.0,6427.0,21170729
2018-09-13 09:45:00,6427.0,6427.5,6418.0,6418.0,12453744
2018-09-13 09:50:00,6418.0,6427.0,6418.0,6426.5,11031480
2018-09-13 09:55:00,6426.5,6430.0,6425.0,6427.5,8831091
2018-09-13 10:00:00,6427.5,6436.0,6427.5,6429.5,12367814
2018-09-13 10:05:00,6429.5,6435.0,6428.5,6434.5,7801784
2018-09-13 10:10:00,6434.5,6444.0,6434.5,6442.0,13686239
2018-09-13 10:15:00,6442.0,6448.0,6437.5,6437.5,15097791
2018-09-13 10:20:00,6437.5,6440.0,6435.5,6435.5,9958778
2018-09-13 10:25:00,6435.5,6440.5,6435.5,6440.0,9986409
2018-09-13 10:30:00,6440.0,6440.0,6426.0,6426.5,11617239
2018-09-13 10:35:00,6426.5,6429.5,6416.5,6416.5,13175613
2018-09-13 10:40:00,6416.5,6424.0,6416.5,6423.5,6113151
2018-09-13 10:45:00,6423.5,6427.5,6423.5,6427.5,4326719
2018-09-13 10:50:00,6427.5,6432.0,6427.0,6429.0,4922194
2018-09-13 10:55:00,6429.0,6429.5,6423.0,6423.0,8195221
2018-09-13 11:00:00,6423.0,6423.5,6418.0,6418.5,6512424
2018-09-13 11:05:00,6418.5,6421.0,6417.5,6421.0,3903674
2018-09-13 11:10:00,6421.0,6424.0,6420.5,6423.5,3001542
2018-09-13 11:15:00,6423.5,6424.0,6416.0,6416.5,4892971
2018-09-13 11:20:00,6416.5,6429.0,6416.0,6429.0,7716941
2018-09-13 11:25:00,6429.0,6447.5,6429.0,6437.0,15238654
2018-09-13 11:30:00,6437.0,6445.0,6437.0,6444.5,7832199
2018-09-13 11:35:00,6444.5,6445.0,6437.5,6438.0,7343304
2018-09-13 11:40:00,6438.0,6442.0,6437.5,6439.0,6665561
2018-09-13 11:45:00,6439.0,6439.5,6437.5,6438.0,3428523
2018-09-13 11:50:00,6438.0,6447.0,6437.5,6447.0,6036632
2018-09-13 11:55:00,6447.0,6468.0,6445.5,6453.0,25199213
2018-09-13 12:00:00,6453.0,6464.5,6452.5,6461.5,21000988
2018-09-13 12:05:00,6461.5,6467.0,6454.0,6458.5,25959504
2018-09-13 12:10:00,6458.5,6459.0,6445.5,6449.0,11801130
2018-09-13 12:15:00,6449.0,6456.0,6449.0,6455.5,5580442
2018-09-13 12:20:00,6455.5,6465.0,6453.5,6464.5,11093925
2018-09-13 12:25:00,6464.5,6473.0,6462.5,6464.5,16987533
2018-09-13 12:30:00,6464.5,6465.0,6429.5,6434.5,42579514
2018-09-13 12:35:00,6434.5,6435.5,6425.0,6430.0,34757700
2018-09-13 12:40:00,6430.0,6440.0,6429.5,6440.0,12297659
2018-09-13 12:45:00,6440.0,6444.5,6439.5,6442.0,11535706
2018-09-13 12:50:00,6442.0,6452.5,6441.5,6448.0,11089152
2018-09-13 12:55:00,6448.0,6448.0,6439.0,6442.0,6630415
2018-09-13 13:00:00,6442.0,6442.5,6439.0,6439.5,4030494
2018-09-13 13:05:00,6439.5,6441.0,6436.0,6441.0,4776635
2018-09-13 13:10:00,6441.0,6442.5,6440.5,6442.0,3381019
2018-09-13 13:15:00,6442.0,6449.0,6442.0,6449.0,4964989
2018-09-13 13:20:00,6449.0,6457.5,6448.5,6450.5,9264624
2018-09-13 13:25:00,6450.5,6459.0,6450.5,6458.5,9580385
2018-09-13 13:30:00,6458.5,6459.0,6456.5,6457.0,7830295
2018-09-13 13:35:00,6457.0,6467.0,6455.5,6466.5,7306164
2018-09-13 13:40:00,6466.5,6472.0,6462.0,6472.0,11749207
2018-09-13 13:45:00,6472.0,6489.0,6470.0,6474.5,38170961
2018-09-13 13:50:00,6474.5,6530.0,6474.0,6497.5,83247432
2018-09-13 13:55:00,6497.5,6498.0,6479.0,6493.5,27698023
2018-09-13 14:00:00,6493.5,6494.5,6482.0,6485.0,15145817
2018-09-13 14:05:00,6485.0,6497.5,6484.5,6497.5,11555954
2018-09-13 14:10:00,6497.5,6507.0,6495.5,6504.5,15734940
2018-09-13 14:15:00,6504.5,6508.5,6497.0,6497.5,24692725
2018-09-13 14:20:00,6497.5,6497.5,6485.0,6488.0,16861948
2018-09-13 14:25:00,6488.0,6491.0,6485.5,6486.0,10953896
2018-09-13 14:30:00,6486.0,6494.5,6486.0,6491.5,8944583
2018-09-13 14:35:00,6491.5,6492.0,6489.0,6489.0,4678702
2018-09-13 14:40:00,6489.0,6493.5,6489.0,6493.0,5367491
2018-09-13 14:45:00,6493.0,6493.5,6489.0,6489.5,5087094
2018-09-13 14:50:00,6489.5,6489.5,6476.0,6480.0,14126838
2018-09-13 14:55:00,6480.0,6483.5,6479.5,6480.5,5733629
2018-09-13 15:00:00,6480.5,6480.5,6477.0,6477.0,6128749
2018-09-13 15:05:00,6477.0,6479.0,6464.5,6478.0,16847591
2018-09-13 15:10:00,6478.0,6478.5,6475.5,6476.0,3589399
2018-09-13 15:15:00,6476.0,6476.0,6469.0,6469.0,6232714
2018-09-13 15:20:00,6469.0,6480.0,6469.0,6480.0,9168606
2018-09-13 15:25:00,6480.0,6482.5,6479.5,6481.0,7500034
2018-09-13 15:30:00,6481.0,6484.0,6480.5,6481.0,5086864
2018-09-13 15:35:00,6481.0,6481.5,6478.0,6478.0,3198629
2018-09-13 15:40:00,6478.0,6481.0,6478.0,6481.0,3511607
2018-09-13 15:45:00,6481.0,6482.0,6479.5,6481.5,4401470
2018-09-13 15:50:00,6481.5,6481.5,6476.5,6476.5,4178499
2018-09-13 15:55:00,6476.5,6477.0,6476.5,6477.0,833598
2018-09-13 16:00:00,6477.0,6486.0,6476.5,6486.0,6795799
2018-09-13 16:05:00,6486.0,6503.5,6485.5,6495.5,18618193
2018-09-13 16:10:00,6495.5,6496.0,6486.0,6486.5,8875755
2018-09-13 16:15:00,6486.5,6486.5,6483.0,6483.0,5084852
2018-09-13 16:20:00,6483.0,6492.5,6483.0,6492.5,7403754
2018-09-13 16:25:00,6492.5,6507.0,6492.0,6500.0,14415991
2018-09-13 16:30:00,6500.0,6515.0,6498.5,6505.0,17483228
2018-09-13 16:35:00,6505.0,6514.0,6503.5,6504.0,11140486
2018-09-13 16:40:00,6504.0,6507.5,6492.0,6495.5,13138073
2018-09-13 16:45:00,6495.5,6505.0,6493.5,6502.5,6964067
2018-09-13 16:50:00,6502.5,6513.5,6502.0,6502.5,9767289
2018-09-13 16:55:00,6502.5,6503.0,6495.0,6496.0,7882564
2018-09-13 17:00:00,6496.0,6507.0,6495.5,6507.0,6584077
2018-09-13 17:05:00,6507.0,6509.5,6497.0,6498.5,9339939
2018-09-13 17:10:00,6498.5,6500.0,6490.0,6494.0,8153626
2018-09-13 17:15:00,6494.0,6499.0,6474.5,6479.0,17663697
2018-09-13 17:20:00,6479.0,6495.0,6479.0,6495.0,9377244
2018-09-13 17:25:00,6495.0,6495.0,6490.5,6490.5,4612426
2018-09-13 17:30:00,6490.5,6491.0,6490.5,6490.5,888984
2018-09-13 17:35:00,6490.5,6491.0,6480.0,6482.5,7507130
2018-09-13 17:40:00,6482.5,6492.0,6477.0,6492.0,8770971
2018-09-13 17:45:00,6492.0,6494.5,6486.5,6494.5,5668532
2018-09-13 17:50:00,6494.5,6503.0,6494.0,6497.0,11320417
2018-09-13 17:55:00,6497.0,6497.5,6494.0,6496.0,4408022
2018-09-13 18:00:00,6496.0,6503.5,6496.0,6496.0,5336474
2018-09-13 18:05:00,6496.0,6496.5,6490.0,6490.5,5091785
2018-09-13 18:10:00,6490.5,6490.5,6486.0,6486.0,4645989
2018-09-13 18:15:00,6486.0,6490.5,6486.0,6490.5,4613755
2018-09-13 18:20:00,6490.5,6494.5,6490.0,6494.5,2127720
2018-09-13 18:25:00,6494.5,6497.5,6494.0,6497.5,1567501
2018-09-13 18:30:00,6497.5,6497.5,6496.0,6496.0,2671248
2018-09-13 18:35:00,6496.0,6495.5,6485.0,6490.0,5285289
2018-09-13 18:40:00,6490.0,6490.0,6485.5,6486.0,2846457
2018-09-13 18:45:00,6486.0,6487.5,6477.0,6485.0,10093080
2018-09-13 18:50:00,6485.0,6485.5,6479.5,6480.0,4926175
2018-09-13 18:55:00,6480.0,6482.5,6475.0,6482.0,8531842
2018-09-13 19:00:00,6482.0,6482.5,6481.0,6481.0,1720219
2018-09-13 19:05:00,6481.0,6488.0,6481.0,6488.0,5970291
2018-09-13 19:10:00,6488.0,6488.0,6484.0,6484.0,3157383
2018-09-13 19:15:00,6484.0,6484.5,6475.5,6477.5,4077548
2018-09-13 19:20:00,6477.5,6478.5,6477.0,6478.5,1973627
2018-09-13 19:25:00,6478.5,6478.5,6478.0,6478.5,1608044
2018-09-13 19:30:00,6478.5,6478.5,6419.5,6449.0,50509121
2018-09-13 19:35:00,6449.0,6450.0,6438.0,6449.0,17655839
2018-09-13 19:40:00,6449.0,6449.0,6441.5,6442.0,5703364
2018-09-13 19:45:00,6442.0,6452.0,6432.0,6446.5,17954422
2018-09-13 19:50:00,6446.5,6450.0,6442.5,6442.5,6843647
2018-09-13 19:55:00,6442.5,6446.5,6438.0,6446.5,7213698
2018-09-13 20:00:00,6446.5,6446.5,6430.5,6435.0,9042928
2018-09-13 20:05:00,6435.0,6439.0,6411.5,6434.5,27009728
2018-09-13 20:10:00,6434.5,6437.0,6423.0,6428.5,9994299
2018-09-13 20:15:00,6428.5,6434.0,6427.0,6428.0,5543614
2018-09-13 20:20:00,6428.0,6432.5,6427.5,6432.0,3469862
2018-09-13 20:25:00,6432.0,6432.5,6432.0,6432.0,1697130
2018-09-13 20:30:00,6432.0,6446.0,6432.0,6446.0,10313790
2018-09-13 20:35:00,6446.0,6446.0,6445.5,6446.0,4633713
2018-09-13 20:40:00,6446.0,6460.0,6445.5,6460.0,11681771
2018-09-13 20:45:00,6460.0,6460.0,6450.5,6457.0,6680191
2018-09-13 20:50:00,6457.0,6469.0,6456.5,6460.5,10627568
2018-09-13 20:55:00,6460.5,6461.0,6459.5,6461.0,3254964
2018-09-13 21:00:00,6461.0,6463.0,6460.0,6460.0,2396241
2018-09-13 21:05:00,6460.0,6460.5,6453.0,6453.0,3668074
2018-09-13 21:10:00,6453.0,6453.5,6453.0,6453.5,2374131
2018-09-13 21:15:00,6453.5,6453.5,6453.0,6453.0,707611
2018-09-13 21:20:00,6453.0,6453.5,6448.0,6448.5,2965436
2018-09-13 21:25:00,6448.5,6448.5,6448.0,6448.0,1609619
